,loss,ATT,VAL,args,key
0,4.138367965667368,91.36690647482014,92.66187050359713,"Namespace(batch_size=32, catch_keyboard_interrupt=True, cuda=True, device=device(type='cuda'), dropout_p=0.1, early_stopping_criteria=30, expand_filepaths_to_save_dir=True, hidden_channels=32, k=3, l2=0.0002, learning_rate=0.0001, model_state_file='model_storage/GAT/model.pth', num_epochs=1000, num_heads=2, num_layers=3, path='dataset/Venice', reload_from_files=False, sample_nodes=25, save_dir='model_storage/GAT/42/', seed=42)",0.1
1,4.138367965667368,91.36690647482014,92.66187050359713,"Namespace(batch_size=32, catch_keyboard_interrupt=True, cuda=True, device=device(type='cuda'), dropout_p=0.1, early_stopping_criteria=30, expand_filepaths_to_save_dir=True, hidden_channels=32, k=3, l2=0.0002, learning_rate=0.0001, model_state_file='model_storage/GAT/model.pth', num_epochs=1000, num_heads=2, num_layers=3, path='dataset/Venice', reload_from_files=False, sample_nodes=25, save_dir='model_storage/GAT/42/', seed=42)",2.0
2,4.138367965667368,91.36690647482014,92.66187050359713,"Namespace(batch_size=32, catch_keyboard_interrupt=True, cuda=True, device=device(type='cuda'), dropout_p=0.1, early_stopping_criteria=30, expand_filepaths_to_save_dir=True, hidden_channels=32, k=3, l2=0.0002, learning_rate=0.0001, model_state_file='model_storage/GAT/model.pth', num_epochs=1000, num_heads=2, num_layers=3, path='dataset/Venice', reload_from_files=False, sample_nodes=25, save_dir='model_storage/GAT/42/', seed=42)",32.0
3,4.138367965667368,91.36690647482014,92.66187050359713,"Namespace(batch_size=32, catch_keyboard_interrupt=True, cuda=True, device=device(type='cuda'), dropout_p=0.1, early_stopping_criteria=30, expand_filepaths_to_save_dir=True, hidden_channels=32, k=3, l2=0.0002, learning_rate=0.0001, model_state_file='model_storage/GAT/model.pth', num_epochs=1000, num_heads=2, num_layers=3, path='dataset/Venice', reload_from_files=False, sample_nodes=25, save_dir='model_storage/GAT/42/', seed=42)",0.0001
