	val_VAL	train_VAL	val_ATT	train_ATT	val_VAL_1	train_VAL_1	train_VAL_jac	val_VAL_jac
0	71.42857142857143	74.23822714681441	30.89430894308943	28.25484764542936	23.645320197044335	26.31578947368421	0.09695290858725762	0.09770114962103332
1	88.66995073891626	89.47368421052632	50.609756097560975	47.9224376731302	55.172413793103445	49.03047091412743	0.2423822754307797	0.2454844014397983
2	93.5960591133005	91.41274238227147	57.31707317073171	59.83379501385041	66.50246305418719	55.6786703601108	0.41551246801571834	0.4991789827205865
3	95.56650246305419	94.18282548476455	63.41463414634146	72.85318559556787	68.96551724137932	63.988919667590025	0.5221606727452159	0.5968801352778091
4	97.04433497536945	94.18282548476455	67.07317073170732	76.73130193905817	71.42857142857143	64.81994459833795	0.5383194978877778	0.6288998397113067
5	98.52216748768473	95.56786703601108	70.32520325203252	80.88642659279779	71.92118226600985	67.03601108033241	0.5517082320025753	0.6469622386500166
6	98.0295566502463	96.95290858725762	73.3739837398374	85.31855955678671	73.39901477832512	70.08310249307479	0.6029547693986972	0.6642036179603614
7	98.52216748768473	97.78393351800554	76.21951219512195	86.98060941828255	76.84729064039409	71.46814404432133	0.6343490410379425	0.6896551794606477
8	98.52216748768473	97.50692520775624	77.84552845528455	90.30470914127424	78.32512315270937	73.9612188365651	0.6514312184088118	0.7085385956787711
9	98.52216748768473	98.06094182825485	78.86178861788618	91.41274238227147	77.33990147783251	72.02216066481995	0.6694367585750167	0.7192118320559046
10	99.01477832512315	97.50692520775624	80.08130081300813	93.07479224376732	76.84729064039409	73.6842105263158	0.6777470025989818	0.7142857189836174
11	99.01477832512315	97.50692520775624	82.72357723577235	95.01385041551247	77.83251231527093	72.85318559556787	0.689289016406622	0.7192118273580016
12	99.01477832512315	97.78393351800554	84.14634146341463	95.29085872576178	78.81773399014779	74.23822714681441	0.7086796060493448	0.7348111697605678
13	99.01477832512315	99.44598337950139	83.53658536585365	95.56786703601108	78.81773399014779	73.40720221606648	0.6966759029187655	0.7512315341404506
14	100.0	99.7229916897507	85.77235772357723	96.95290858725762	79.3103448275862	76.45429362880887	0.7119113652659915	0.75862070139993
15	100.0	99.7229916897507	85.97560975609755	98.06094182825485	80.29556650246306	76.17728531855956	0.7197599384593171	0.75862070139993
16	100.0	99.7229916897507	86.17886178861788	98.33795013850416	79.80295566502463	77.5623268698061	0.7326869911764468	0.7684729181486984
17	100.0	99.7229916897507	86.78861788617886	98.33795013850416	80.29556650246306	78.39335180055402	0.7409972404839259	0.7717569896153041
18	100.0	99.7229916897507	87.1951219512195	98.61495844875347	80.78817733990148	78.94736842105263	0.7409972404839259	0.769293935428112
19	100.0	99.7229916897507	86.78861788617886	98.89196675900277	81.2807881773399	79.22437673130194	0.7423822820351725	0.7619047728665357
20	100.0	100.0	87.8048780487805	98.89196675900277	81.2807881773399	77.28531855955679	0.7442290023423298	0.7660098592636033
21	99.50738916256158	100.0	87.60162601626017	99.16897506925208	80.29556650246306	78.67036011080333	0.7409972404839259	0.7758620760123718
22	99.50738916256158	100.0	88.00813008130082	99.7229916897507	80.29556650246306	79.77839335180056	0.7433056448305082	0.7725780068947177
23	100.0	100.0	88.82113821138212	99.7229916897507	80.29556650246306	80.05540166204986	0.753000935689234	0.7610837508892191
24	99.50738916256158	100.0	88.82113821138212	100.0	80.29556650246306	79.50138504155125	0.7465374066889121	0.7594417139814404
25	99.50738916256158	100.0	90.2439024390244	100.0	80.78817733990148	79.77839335180056	0.7493074897914052	0.7643678223558248
26	99.50738916256158	100.0	90.44715447154472	99.7229916897507	80.78817733990148	80.60941828254848	0.753000935689234	0.7594417139814404
27	99.01477832512315	100.0	90.65040650406505	100.0	80.29556650246306	79.22437673130194	0.7590027806501309	0.749589497232672
28	99.50738916256158	100.0	91.26016260162602	100.0	79.80295566502463	80.88642659279779	0.7571560603429737	0.7684729134507955
29	99.50738916256158	100.0	91.66666666666667	100.0	80.29556650246306	80.33240997229917	0.7603878222013775	0.7660098592636033
30	99.01477832512315	100.0	92.07317073170732	100.0	80.78817733990148	80.88642659279779	0.7631579053038705	0.7569786597942484
31	98.52216748768473	100.0	92.47967479674797	100.0	80.29556650246306	81.16343490304709	0.764542946855117	0.7660098569146518
32	99.50738916256158	100.0	92.07317073170732	100.0	81.2807881773399	81.16343490304709	0.7613111849967132	0.7660098592636033
33	99.01477832512315	100.0	92.88617886178862	100.0	81.2807881773399	81.16343490304709	0.7631579053038705	0.7619047681686326
34	99.01477832512315	100.0	92.88617886178862	100.0	80.29556650246306	81.16343490304709	0.7631579053038705	0.7643678223558248
