	val_VAL	train_VAL	val_ATT	train_ATT	val_VAL_1	train_VAL_1	train_VAL_jac	val_VAL_jac
0	76.35467980295566	74.51523545706371	12.804878048780488	20.498614958448755	30.049261083743843	32.40997229916898	0.00554016620498615	0.0
1	78.81773399014779	77.5623268698061	13.414634146341463	21.329639889196677	33.99014778325123	34.903047091412745	0.05817174515235457	0.04433497536945813
2	76.84729064039409	77.00831024930748	20.121951219512194	30.47091412742382	37.4384236453202	33.51800554016621	0.13942751659911096	0.14285714285714285
3	79.3103448275862	79.50138504155125	29.471544715447155	43.21329639889197	36.45320197044335	40.16620498614959	0.18374884623900015	0.15270935960591134
4	86.69950738916256	86.14958448753463	35.97560975609756	49.86149584487535	48.275862068965516	50.692520775623265	0.23638042386549002	0.23973727578600051
5	87.6847290640394	88.08864265927978	50.8130081300813	57.89473684210526	47.783251231527096	52.35457063711911	0.3268698060941828	0.28571428806323723
6	89.65517241379311	90.85872576177286	56.707317073170735	59.2797783933518	52.216748768472904	54.29362880886426	0.38411819373471584	0.4006568164073775
7	89.65517241379311	91.68975069252078	64.83739837398375	63.988919667590025	50.24630541871921	54.016620498614955	0.4164358308110541	0.3981937633946611
8	88.17733990147784	91.41274238227147	66.869918699187	67.59002770083103	49.75369458128079	55.95567867036011	0.44829178384796736	0.4458128125796764
9	92.11822660098522	93.07479224376732	69.71544715447155	69.52908587257618	57.142857142857146	57.89473684210526	0.4963065673109567	0.4958949136029323
10	91.13300492610837	91.13573407202216	70.52845528455285	73.40720221606648	57.142857142857146	58.448753462603875	0.49722991953926404	0.5344827609696412
11	93.10344827586206	91.68975069252078	73.3739837398374	77.5623268698061	59.60591133004926	58.72576177285318	0.5277008415919592	0.5648604308443116
12	93.5960591133005	91.41274238227147	74.59349593495935	79.77839335180056	60.59113300492611	57.340720221606645	0.5406278943090888	0.5779967214086373
13	92.61083743842364	92.5207756232687	75.60975609756098	82.54847645429363	59.11330049261084	59.2797783933518	0.5397045262302388	0.5607553397493409
14	94.58128078817734	92.5207756232687	76.42276422764228	83.93351800554017	61.083743842364534	57.89473684210526	0.5498615064119038	0.5599343224699274
15	95.07389162561576	93.07479224376732	77.23577235772358	84.7645429362881	60.59113300492611	59.00277008310249	0.5701754456411768	0.5845648643418486
16	93.5960591133005	91.96675900277009	76.6260162601626	85.87257617728532	60.59113300492611	59.2797783933518	0.567405367822198	0.5747126452441286
17	96.05911330049261	92.797783933518	77.84552845528455	87.81163434903047	66.50246305418719	59.556786703601105	0.5614035255030582	0.5919540269034249
