,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8
0,61,0,0,0,0,0,0,0,0,63,0,0,0,0,1,0,0,0
1,0,144,0,0,0,1,1,0,0,1,141,0,0,0,1,2,0,0
2,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
3,1,1,0,20,0,0,0,0,0,2,0,0,14,0,2,0,0,0
4,0,1,0,0,74,0,0,0,0,0,0,0,0,71,0,1,0,0
5,0,1,0,0,0,102,0,0,0,0,3,0,0,0,99,0,0,0
6,0,1,1,0,0,0,60,0,0,0,4,0,0,2,0,71,0,0
7,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0
8,0,1,0,0,2,0,0,0,7,1,1,0,0,0,0,0,0,10
