,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8
0,59,0,0,0,0,2,0,0,0,63,1,0,0,0,0,0,0,0
1,1,141,0,0,1,1,2,0,0,0,143,0,0,0,2,0,0,0
2,0,0,8,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0
3,2,1,0,19,0,0,0,0,0,1,0,0,16,0,0,1,0,0
4,1,2,0,0,70,0,2,0,0,0,3,0,0,67,0,1,0,1
5,2,4,0,0,0,97,0,0,0,2,5,0,0,0,95,0,0,0
6,0,5,1,0,4,1,51,0,0,2,3,0,0,5,0,67,0,0
7,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0
8,0,1,0,0,0,2,0,0,7,0,0,0,0,0,1,0,0,11
